Koordinatensystem : Lambert konform konisch
Rechtswert        : 3895500 Meter
Hochwert          : 2533500 Meter
Hoehenlage        : 107 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3895500 2533500  1  1  1   6.6 1013 198  2.7 8  5.6  93    0    0 319 -338  2
3895500 2533500  1  1  2   5.9 1013 211  2.7 8  5.3  92    0    0 326 -338  2
3895500 2533500  1  1  3   5.5 1013 222  2.4 8  5.1  91    0    0 333 -338  2
3895500 2533500  1  1  4   5.6 1013 224  2.2 7  5.1  91    0    0 334 -338  2
3895500 2533500  1  1  5   5.6 1013 229  2.2 7  5.2  92    0    0 322 -339  2
3895500 2533500  1  1  6   5.6 1013 216  2.3 7  5.2  91    0    0 316 -339  2
3895500 2533500  1  1  7   5.6 1013 247  2.3 7  5.2  91    0    0 321 -338  2
3895500 2533500  1  1  8   5.6 1014 267  2.2 7  5.2  91    0    0 319 -338  2
3895500 2533500  1  1  9   5.2 1014 222  1.9 7  5.1  92    0    2 318 -337  2
3895500 2533500  1  1 10   6.1 1014 229  2.2 7  5.2  92    4   40 319 -337  2
3895500 2533500  1  1 11   6.8 1014 212  2.4 6  5.5  92    4   69 317 -338  2
3895500 2533500  1  1 12   7.4 1014 205  3.0 5  5.7  91    0   67 307 -341  2
3895500 2533500  1  1 13   8.1 1014 200  2.9 6  5.8  88    7   97 308 -345  2
3895500 2533500  1  1 14   7.8 1013 181  2.9 7  5.8  87    0   72 320 -347  2
3895500 2533500  1  1 15   8.7 1012 269  2.8 3  5.7  84   62   81 301 -348  2
3895500 2533500  1  1 16   7.4 1012 163  3.0 5  5.5  82   43   40 285 -345  2
3895500 2533500  1  1 17   7.0 1011 170  3.2 5  5.2  83    2    9 295 -340  2
3895500 2533500  1  1 18   7.1 1011 184  3.0 6  5.1  82    0    0 300 -339  2
3895500 2533500  1  1 19   6.8 1011 179  3.6 7  5.1  82    0    0 314 -340  2
3895500 2533500  1  1 20   6.4 1011 185  3.7 7  5.1  83    0    0 320 -341  2
3895500 2533500  1  1 21   7.6 1010 189  4.5 8  5.2  84    0    0 329 -342  2
3895500 2533500  1  1 22   7.7 1009 185  4.5 8  5.5  84    0    0 341 -343  2
3895500 2533500  1  1 23   8.2 1008 183  4.8 8  5.6  84    0    0 342 -343  2
3895500 2533500  1  1 24   8.5 1007 192  5.4 8  5.7  83    0    0 343 -344  2
3895500 2533500  1  2  1   8.7 1006 195  5.9 7  5.8  83    0    0 336 -345  2
3895500 2533500  1  2  2   8.6 1005 200  6.2 7  6.0  86    0    0 329 -346  2
3895500 2533500  1  2  3   8.6 1005 194  5.2 5  6.2  88    0    0 314 -346  2
3895500 2533500  1  2  4   8.6 1004 188  5.8 7  6.3  90    0    0 313 -348  2
3895500 2533500  1  2  5   8.8 1004 199  5.2 8  6.4  91    0    0 336 -349  2
3895500 2533500  1  2  6   8.8 1004 254  5.0 7  5.9  83    0    0 334 -349  2
3895500 2533500  1  2  7   8.6 1005 268  3.3 6  5.2  73    0    0 319 -350  2
3895500 2533500  1  2  8   7.8 1006 257  3.3 5  4.8  70    0    0 302 -347  2
3895500 2533500  1  2  9   7.6 1007 261  4.6 4  4.5  69    0    1 288 -343  2
3895500 2533500  1  2 10   7.7 1008 263  3.8 6  4.5  68    0   26 293 -340  2
3895500 2533500  1  2 11   7.7 1009 252  4.8 7  4.4  67    0   59 306 -340  2
3895500 2533500  1  2 12   7.6 1010 264  4.8 7  4.2  64    0   69 308 -339  2
3895500 2533500  1  2 13   6.4 1010 261  3.3 5  4.2  67    1   87 294 -339  2
3895500 2533500  1  2 14   6.6 1010 265  3.3 7  4.2  70   10   85 291 -338  2
3895500 2533500  1  2 15   7.0 1011 260  4.1 8  3.8  62   10   67 303 -335  2
3895500 2533500  1  2 16   6.8 1011 263  5.1 4  3.1  50   34   33 285 -330  2
3895500 2533500  1  2 17   6.0 1012 255  3.7 3  2.9  48    0    8 258 -324  2
3895500 2533500  1  2 18   5.1 1013 249  2.9 2  3.0  54    0    0 246 -320  2
3895500 2533500  1  2 19   4.3 1014 257  3.2 4  3.1  59    0    0 247 -317  2
3895500 2533500  1  2 20   3.9 1015 254  3.0 3  3.3  64    0    0 249 -316  2
3895500 2533500  1  2 21   4.0 1015 254  3.6 1  3.3  66    0    0 235 -315  2
3895500 2533500  1  2 22   4.4 1016 251  3.7 0  3.4  66    0    0 223 -315  2
3895500 2533500  1  2 23   4.0 1016 249  3.6 0  3.5  68    0    0 220 -315  2
3895500 2533500  1  2 24   3.6 1017 239  3.4 3  3.5  71    0    0 233 -314  2
3895500 2533500  1  3  1   3.5 1017 232  3.4 6  3.6  74    0    0 259 -314  2
3895500 2533500  1  3  2   3.7 1017 228  3.2 7  3.7  75    0    0 279 -313  2
3895500 2533500  1  3  3   4.1 1018 223  4.1 8  3.7  75    0    0 292 -313  2
3895500 2533500  1  3  4   3.6 1018 221  3.4 7  3.7  75    0    0 295 -312  2
3895500 2533500  1  3  5   3.3 1018 219  2.8 7  3.7  76    0    0 290 -312  2
3895500 2533500  1  3  6   3.3 1018 217  3.6 7  3.7  77    0    0 292 -313  2
3895500 2533500  1  3  7   3.8 1019 231  3.1 6  3.7  77    0    0 289 -313  2
3895500 2533500  1  3  8   4.5 1019 227  4.0 6  3.7  73    0    0 285 -314  2
3895500 2533500  1  3  9   3.7 1020 232  3.0 6  3.6  72    1    7 286 -314  2
3895500 2533500  1  3 10   5.2 1020 233  3.8 4  3.6  70   48   42 277 -316  2
3895500 2533500  1  3 11   5.5 1021 239  3.9 3  3.7  67   55   85 263 -320  2
3895500 2533500  1  3 12   5.6 1021 246  3.0 6  3.7  67    8   95 277 -325  2
3895500 2533500  1  3 13   5.8 1021 243  4.5 6  3.8  68    5   98 295 -328  2
3895500 2533500  1  3 14   5.9 1021 246  3.9 7  3.9  68    0   62 301 -331  2
3895500 2533500  1  3 15   6.1 1021 250  4.4 8  3.9  67    0   31 313 -333  2
3895500 2533500  1  3 16   5.8 1021 230  4.9 8  4.0  69    0   14 318 -333  2
3895500 2533500  1  3 17   5.6 1021 229  3.0 8  4.1  72    0    2 320 -331  2
3895500 2533500  1  3 18   5.7 1021 245  4.0 8  4.2  74    0    0 322 -330  2
3895500 2533500  1  3 19   5.8 1021 230  3.8 8  4.3  75    0    0 323 -330  2
3895500 2533500  1  3 20   6.0 1021 229  3.3 7  4.3  76    0    0 320 -330  2
3895500 2533500  1  3 21   5.8 1021 238  2.9 8  4.4  77    0    0 321 -331  2
3895500 2533500  1  3 22   5.8 1022 229  4.0 8  4.5  79    0    0 328 -332  2
3895500 2533500  1  3 23   5.7 1022 232  4.5 8  4.5  80    0    0 327 -333  2
3895500 2533500  1  3 24   5.7 1021 226  4.5 7  4.6  81    0    0 321 -333  2
3895500 2533500  1  4  1   5.4 1021 214  4.5 8  4.6  82    0    0 320 -332  2
3895500 2533500  1  4  2   5.2 1021 221  5.0 8  4.6  84    0    0 323 -330  2
3895500 2533500  1  4  3   5.1 1021 218  4.7 7  4.7  86    0    0 316 -329  2
3895500 2533500  1  4  4   5.2 1020 220  4.6 7  4.7  87    0    0 309 -329  2
3895500 2533500  1  4  5   5.3 1020 218  3.8 8  4.8  88    0    0 312 -330  2
3895500 2533500  1  4  6   5.7 1019 219  4.7 7  4.8  86    0    0 313 -330  2
3895500 2533500  1  4  7   5.7 1019 217  3.9 8  4.7  83    0    0 313 -330  2
3895500 2533500  1  4  8   5.9 1019 214  2.4 8  4.7  82    0    0 318 -329  2
3895500 2533500  1  4  9   5.6 1019 214  3.3 7  4.6  82    0    7 310 -329  2
3895500 2533500  1  4 10   5.7 1019 209  3.9 7  4.7  83   11   43 303 -329  2
3895500 2533500  1  4 11   6.3 1018 209  3.6 6  4.7  82   14   76 298 -330  2
3895500 2533500  1  4 12   6.9 1018 208  3.0 6  4.7  78   20  100 293 -331  2
3895500 2533500  1  4 13   8.7 1018 207  4.1 4  4.6  71   45  113 285 -334  2
3895500 2533500  1  4 14   9.0 1017 209  5.0 3  4.5  64  132   78 273 -336  2
3895500 2533500  1  4 15   7.8 1017 195  3.4 1  4.3  64  161   33 260 -336  2
3895500 2533500  1  4 16   6.2 1017 185  2.7 2  4.2  68   73   27 252 -334  2
3895500 2533500  1  4 17   5.0 1016 185  1.9 3  4.0  72    3    9 257 -329  2
3895500 2533500  1  4 18   4.6 1016 197  2.7 5  4.0  76    0    0 266 -325  2
3895500 2533500  1  4 19   4.8 1016 203  3.1 4  4.1  77    0    0 270 -323  2
3895500 2533500  1  4 20   3.7 1016 193  2.4 4  4.0  77    0    0 265 -322  2
3895500 2533500  1  4 21   3.0 1016 187  2.0 5  3.7  77    0    0 268 -321  2
3895500 2533500  1  4 22   1.8 1015 192  2.1 4  3.5  78    0    0 267 -319  2
3895500 2533500  1  4 23   1.3 1015 193  2.2 4  3.4  80    0    0 261 -318  2
3895500 2533500  1  4 24   0.8 1015 190  2.0 1  3.3  81    0    0 247 -317  2
3895500 2533500  1  5  1   0.8 1015 183  1.9 5  3.3  82    0    0 250 -318  2
3895500 2533500  1  5  2   1.7 1015 172  2.4 6  3.4  81    0    0 279 -321  2
3895500 2533500  1  5  3   2.5 1015 172  3.9 5  3.4  78    0    0 282 -323  2
3895500 2533500  1  5  4   3.3 1017 210  4.9 5  3.5  75    0    0 278 -326  2
3895500 2533500  1  5  5   3.2 1017 208  4.2 5  3.5  74    0    0 281 -329  2
3895500 2533500  1  5  6   3.0 1016 208  3.8 7  3.6  76    0    0 293 -331  2
3895500 2533500  1  5  7   3.5 1017 207  4.4 7  3.6  76    0    0 305 -332  2
3895500 2533500  1  5  8   3.9 1017 212  3.8 6  3.6  74    0    0 296 -332  2
3895500 2533500  1  5  9   3.6 1017 214  3.3 7  3.7  76    0    2 294 -332  2
3895500 2533500  1  5 10   4.3 1018 219  4.4 8  3.8  76    1   38 307 -333  2
3895500 2533500  1  5 11   4.4 1018 219  3.4 8  4.0  77    0   56 315 -334  2
3895500 2533500  1  5 12   4.6 1018 201  3.4 7  4.2  80    0   27 308 -337  2
3895500 2533500  1  5 13   5.0 1017 195  4.8 8  4.3  82    0   30 309 -341  2
3895500 2533500  1  5 14   5.5 1017 178  4.2 8  4.4  80    0   25 317 -342  2
3895500 2533500  1  5 15   6.1 1016 186  5.1 8  4.5  79    0   26 320 -342  2
3895500 2533500  1  5 16   5.9 1015 178  5.1 8  4.7  81    0    8 323 -342  2
3895500 2533500  1  5 17   5.8 1015 198  4.5 8  4.9  85    0    0 324 -341  2
3895500 2533500  1  5 18   6.1 1014 190  4.1 8  5.0  87    0    0 327 -341  2
3895500 2533500  1  5 19   6.4 1014 197  5.1 7  5.2  88    0    0 322 -341  2
3895500 2533500  1  5 20   6.9 1013 208  5.5 7  5.4  89    0    0 318 -343  2
3895500 2533500  1  5 21   7.1 1013 206  5.0 8  5.5  88    0    0 326 -345  2
3895500 2533500  1  5 22   7.3 1012 208  3.1 8  5.6  88    0    0 336 -347  2
3895500 2533500  1  5 23   7.2 1012 209  2.6 8  5.6  89    0    0 336 -348  2
3895500 2533500  1  5 24   7.3 1012 208  2.5 8  5.7  90    0    0 336 -349  2
3895500 2533500  1  6  1   7.4 1011 229  2.8 8  5.8  91    0    0 337 -349  2
3895500 2533500  1  6  2   7.3 1010 249  1.9 8  5.9  91    0    0 338 -349  2
3895500 2533500  1  6  3   7.8 1010 225  2.1 7  6.0  92    0    0 332 -349  2
3895500 2533500  1  6  4   7.6 1010 232  2.1 7  6.0  91    0    0 326 -348  2
3895500 2533500  1  6  5   8.2 1011 227  3.6 8  5.8  87    0    0 334 -348  2
3895500 2533500  1  6  6   8.5 1011 266  3.3 8  5.7  83    0    0 341 -348  2
3895500 2533500  1  6  7   8.6 1013 251  3.5 7  5.6  81    0    0 334 -348  2
3895500 2533500  1  6  8   8.6 1014 242  3.0 7  5.5  79    0    0 326 -347  2
3895500 2533500  1  6  9   8.5 1015 245  2.8 7  5.5  80    0    4 324 -346  2
3895500 2533500  1  6 10   7.8 1016 256  2.5 7  5.5  82   12   63 321 -345  2
3895500 2533500  1  6 11   9.8 1017 250  3.5 4  5.6  80   28  121 303 -346  2
3895500 2533500  1  6 12  10.3 1018 258  3.8 3  5.6  73   43  163 282 -348  2
3895500 2533500  1  6 13  10.2 1019 273  4.6 5  5.1  66   23  153 286 -350  2
3895500 2533500  1  6 14  10.1 1020 267  4.2 7  4.8  63    3   94 305 -351  2
3895500 2533500  1  6 15   9.7 1020 270  3.7 6  4.7  62   12  101 309 -350  2
3895500 2533500  1  6 16   9.2 1020 251  2.7 5  4.6  63    8   56 299 -347  2
3895500 2533500  1  6 17   7.2 1021 237  1.7 4  4.6  68    1   11 286 -344  2
3895500 2533500  1  6 18   4.8 1021 229  2.3 3  4.3  75    0    0 267 -341  2
3895500 2533500  1  6 19   4.4 1022 219  2.1 3  4.2  81    0    0 258 -339  2
3895500 2533500  1  6 20   3.6 1021 171  2.2 3  4.2  84    0    0 258 -339  2
3895500 2533500  1  6 21   2.8 1021 166  2.9 0  4.0  86    0    0 239 -340  2
3895500 2533500  1  6 22   4.4 1022 182  3.5 3  4.2  87    0    0 241 -341  2
3895500 2533500  1  6 23   5.6 1023 180  2.7 2  4.7  88    0    0 258 -343  2
3895500 2533500  1  6 24   4.7 1022 184  2.2 3  4.7  87    0    0 258 -345  2
3895500 2533500  1  7  1   5.6 1022 189  2.9 6  4.7  87    0    0 281 -346  2
3895500 2533500  1  7  2   6.2 1021 197  3.5 8  5.0  87    0    0 312 -348  2
