Koordinatensystem : Lambert konform konisch
Rechtswert        : 3802500 Meter
Hochwert          : 2667500 Meter
Hoehenlage        : 64 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3802500 2667500  1  1  1  -1.0 1007 119  1.4 5  3.0  83    0    0 307 -351  0
3802500 2667500  1  1  2  -0.4 1007 122  1.9 7  3.0  82    0    0 308 -351  0
3802500 2667500  1  1  3   0.2 1007 132  2.4 8  3.1  81    0    0 308 -350  0
3802500 2667500  1  1  4   0.3 1006 137  2.7 8  3.1  81    0    0 308 -350  0
3802500 2667500  1  1  5   0.5 1006 142  2.9 8  3.2  81    0    0 310 -349  0
3802500 2667500  1  1  6   0.5 1006 153  2.9 8  3.2  82    0    0 309 -349  0
3802500 2667500  1  1  7   0.9 1005 139  2.6 8  3.3  82    0    0 309 -349  0
3802500 2667500  1  1  8   1.1 1004 147  2.4 7  3.3  81    0    0 304 -348  0
3802500 2667500  1  1  9   0.9 1004 119  1.8 7  3.4  82    0    0 297 -345  0
3802500 2667500  1  1 10   1.2 1003 152  1.3 8  3.5  85    0   25 303 -341  0
3802500 2667500  1  1 11   2.3 1002 167  2.4 6  3.7  84    7   87 300 -343  0
3802500 2667500  1  1 12   3.7 1001 158  2.8 6  3.9  82    2   89 292 -348  0
3802500 2667500  1  1 13   3.9 1000 152  3.2 8  4.2  82    0   44 309 -352  0
3802500 2667500  1  1 14   4.7  997 152  2.9 7  4.4  85    0   50 319 -354  0
3802500 2667500  1  1 15   5.4  995 153  2.6 7  4.7  86    0   41 314 -353  0
3802500 2667500  1  1 16   7.0  994 165  4.3 8  5.1  84    0   12 326 -353  0
3802500 2667500  1  1 17   6.8  992 143  2.9 7  5.4  85    0    0 329 -354  0
3802500 2667500  1  1 18   7.7  990 190  5.0 8  5.6  87    0    0 332 -354  0
3802500 2667500  1  1 19   8.0  990 173  2.5 7  5.9  87    0    0 335 -354  0
3802500 2667500  1  1 20   8.8  988 194  2.9 7  6.0  85    0    0 331 -356  0
3802500 2667500  1  1 21   9.2  987 192  3.5 8  6.2  85    0    0 341 -358  0
3802500 2667500  1  1 22   9.6  987 193  2.3 7  6.4  85    0    0 343 -361  0
3802500 2667500  1  1 23   9.6  986 208  2.5 7  6.4  84    0    0 337 -362  0
3802500 2667500  1  1 24   9.9  986 213  1.7 8  6.6  86    0    0 343 -363  0
3802500 2667500  1  2  1  10.8  986 213  1.7 7  6.9  86    0    0 342 -363  0
3802500 2667500  1  2  2  11.0  986 253  2.5 7  6.9  82    0    0 332 -362  0
3802500 2667500  1  2  3  11.0  986 252  3.1 7  6.7  80    0    0 332 -362  0
